Counc_Dist,Zip,LotNum,SumParcels,OwnerID,Abate_Date,Address,LAT,LNG
5,19132,2414,1,Private,1/7/2013,2414 N CARLISLE ST,39.98987809758297,-75.15654676351869
5,19132,2453,1,City,7/3/2012,2453 N CARLISLE ST,39.99078466083627,-75.15595158175081
5,19132,2453,1,City,1/17/2013,2453 N CARLISLE ST,39.99078466083627,-75.15595158175081
8,19132,3134,1,Private,10/6/2012,3134 N CARLISLE ST,40.00094104325528,-75.1542744309536
8,19132,3135,1,Private,10/6/2012,3135 N CARLISLE ST,40.000904486254214,-75.1539937214081
8,19132,3137,1,Private,9/19/2012,3137 N CARLISLE ST,40.00094273999249,-75.15398511685038
8,19132,3139,1,Private,9/19/2012,3139 N CARLISLE ST,40.000979662104285,-75.15397834868715
8,19132,3140,1,Private,9/19/2012,3140 N CARLISLE ST,40.001054432562725,-75.1542486701628
8,19132,3148,1,PHDC,9/19/2012,3148 N CARLISLE ST,40.00120615629622,-75.15421787273162
8,19132,3150,1,Private,9/19/2012,3150 N CARLISLE ST,40.00124441005085,-75.15420926826192
8,19132,3152,1,City,10/6/2012,3152 N CARLISLE ST,40.00128266380478,-75.15420066378253
8,19132,3154,1,PHA,9/25/2012,3154 N CARLISLE ST,40.00132091755799,-75.15419205929346
8,19132,3154,1,PHA,10/6/2012,3154 N CARLISLE ST,40.00132091755799,-75.15419205929346
8,19132,3156,1,City,10/6/2012,3156 N CARLISLE ST,40.001410781689565,-75.15415827012586
5,19132,2239,1,Private,1/23/2013,2239 N CHADWICK ST,39.98763799925324,-75.16017402236186
5,19132,2239,1,Private,5/13/2013,2239 N CHADWICK ST,39.98763799925324,-75.16017402236186
5,19132,2241,1,Private,1/23/2013,2241 N CHADWICK ST,39.98767766569003,-75.16016715424576
5,19132,2241,1,Private,5/13/2013,2241 N CHADWICK ST,39.98767766569003,-75.16016715424576
5,19132,2242,1,Private,5/13/2013,2242 N CHADWICK ST,39.98775113012637,-75.16044104912282
5,19132,2243,1,Private,1/23/2013,2243 N CHADWICK ST,39.98771458818331,-75.16016039076432
5,19132,2243,1,Private,5/13/2013,2243 N CHADWICK ST,39.98771458818331,-75.16016039076432
5,19132,2245,1,Private,5/13/2013,2245 N CHADWICK ST,39.987751470429714,-75.16015184367153
5,19132,2275,1,City,1/23/2013,2275 N CHADWICK ST,39.988311724894864,-75.1600305090178
5,19132,2275,1,City,5/13/2013,2275 N CHADWICK ST,39.988311724894864,-75.1600305090178
5,19132,2519,1,Private,7/2/2012,2519 N CHADWICK ST,39.991872429250385,-75.15924487322346
5,19132,2519,1,Private,1/24/2013,2519 N CHADWICK ST,39.991872429250385,-75.15924487322346
5,19132,2519,1,Private,5/7/2013,2519 N CHADWICK ST,39.991872429250385,-75.15924487322346
5,19132,2521,1,Private,7/2/2012,2521 N CHADWICK ST,39.99191068339442,-75.15923627276716
5,19132,2521,1,Private,1/24/2013,2521 N CHADWICK ST,39.99191068339442,-75.15923627276716
5,19132,2521,1,Private,5/7/2013,2521 N CHADWICK ST,39.99191068339442,-75.15923627276716
5,19132,2554,1,Private,5/7/2013,2554 N CHADWICK ST,39.992627651134086,-75.15936602236881
5,19132,2556,1,City,5/7/2013,2556 N CHADWICK ST,39.992665905286195,-75.15935742188512
5,19132,2564,1,City,7/2/2012,2564 N CHADWICK ST,39.99282303780046,-75.15932286282695
5,19132,2564,1,City,1/24/2013,2564 N CHADWICK ST,39.99282303780046,-75.15932286282695
5,19132,2564,1,City,5/7/2013,2564 N CHADWICK ST,39.99282303780046,-75.15932286282695
5,19132,2566,1,City,7/2/2012,2566 N CHADWICK ST,39.99284353684576,-75.1593185102195
5,19132,2566,1,City,1/24/2013,2566 N CHADWICK ST,39.99284353684576,-75.1593185102195
5,19132,2566,1,City,5/7/2013,2566 N CHADWICK ST,39.99284353684576,-75.1593185102195
5,19132,2567,1,Private,7/2/2012,2567 N CHADWICK ST,39.99280424822321,-75.15903793611959
5,19132,2401,1,Private,7/2/2012,2401 N CLARION ST,39.98924776236545,-75.15368955367714
5,19132,2401,1,Private,3/12/2013,2401 N CLARION ST,39.98924776236545,-75.15368955367714
5,19132,2413,1,Private,7/2/2012,2413 N CLARION ST,39.989480069026946,-75.15363961275372
5,19132,2433,1,City,7/2/2012,2433 N CLARION ST,39.98986127464794,-75.15355541532958
5,19132,2435,1,Private,7/2/2012,2435 N CLARION ST,39.989898156399896,-75.15354686438049
5,19132,2439,1,City,7/2/2012,2439 N CLARION ST,39.98997474453711,-75.1535332248573
5,19132,2444,1,Private,7/2/2012,2444 N CLARION ST,39.99012364293969,-75.15374175634881
5,19132,2446,1,Private,7/2/2012,2446 N CLARION ST,39.99015915273668,-75.15373325792089
5,19132,2447,1,City,7/2/2012,2447 N CLARION ST,39.99010588861224,-75.15350321771619
5,19132,2448,1,Private,7/2/2012,2448 N CLARION ST,39.990194662533,-75.15372475948409
5,19132,2450,1,Private,7/2/2012,2450 N CLARION ST,39.9902124174309,-75.15372051026236
5,19132,2322,1,Private,4/12/2013,2322 N CLEVELAND ST,39.98933114053827,-75.16285505787744
5,19132,2340,1,Private,4/12/2013,2340 N CLEVELAND ST,39.989672766738636,-75.16278134646771
5,19132,2344,1,Private,4/12/2013,2344 N CLEVELAND ST,39.98975064753411,-75.16276409781531
5,19132,2400,1,RDA,9/12/2012,2400 N CLEVELAND ST,39.990393951720755,-75.16261105366958
5,19132,2401,1,Private,9/12/2012,2401 N CLEVELAND ST,39.99035737487314,-75.16232859955068
5,19132,2426,1,City,9/12/2012,2426 N CLEVELAND ST,39.990917245898565,-75.16249471342842
5,19132,2443,1,City,9/12/2012,2443 N CLEVELAND ST,39.99116898869297,-75.16214949842424
5,19132,2455,1,Private,9/12/2012,2455 N CLEVELAND ST,39.991398595289866,-75.16210147329218
5,19132,2457,1,City,9/12/2012,2457 N CLEVELAND ST,39.99143684964846,-75.16209287450464
5,19132,2459,1,Private,9/12/2012,2459 N CLEVELAND ST,39.99147510400637,-75.1620842757074
5,19132,2460,1,Private,9/12/2012,2460 N CLEVELAND ST,39.991588190209605,-75.16234953702788
5,19132,2270,1,Private,1/23/2013,2270 N COLORADO ST,39.98847627188262,-75.16142022667658
5,19132,2272,1,City,1/23/2013,2272 N COLORADO ST,39.988496771010496,-75.16141587498058
5,19132,2301,1,PHDC,1/14/2013,2301 N COLORADO ST,39.98869104868914,-75.16107999955143
5,19132,2321,1,Private,1/14/2013,2321 N COLORADO ST,39.98906955606493,-75.16099773310988
5,19132,2344,1,Private,1/14/2013,2344 N COLORADO ST,39.98955957916395,-75.16117185125238
5,19132,2360,1,Private,1/14/2013,2360 N COLORADO ST,39.989860206051134,-75.16110683489062
5,19132,2509,1,City,1/23/2013,2509 N COLORADO ST,39.99182527086083,-75.16044100201215
5,19132,2535,1,RDA,1/23/2013,2535 N COLORADO ST,39.99233770777368,-75.16033041234776
5,19132,2556,1,Private,1/23/2013,2556 N COLORADO ST,39.99277454686904,-75.16052084435532
8,19132,2716,1,Private,5/1/2013,2716 N CROSKEY ST,39.9962041375212,-75.1681777896454
4,19132,2922,1,Private,9/7/2012,2922 N CROSKEY ST,39.999448326707004,-75.16778661527064
4,19132,2922,1,Private,1/22/2013,2922 N CROSKEY ST,39.999448326707004,-75.16778661527064
4,19132,2924,1,Private,9/7/2012,2924 N CROSKEY ST,39.99948622032802,-75.16776196341615
4,19132,2924,1,Private,1/22/2013,2924 N CROSKEY ST,39.99948622032802,-75.16776196341615
8,19132,3106,1,City,1/14/2013,3106 N CROSKEY ST,40.002009088672885,-75.1669250275684
8,19132,3108,1,City,1/14/2013,3108 N CROSKEY ST,40.002047343378166,-75.1669164301544
8,19132,3110,1,City,1/14/2013,3110 N CROSKEY ST,40.00208559808272,-75.16690783273071
5,19132,2317,1,Private,9/20/2012,2317 N GARNET ST,39.98941285846644,-75.16416583750053
5,19132,2323,1,Private,9/20/2012,2323 N GARNET ST,39.98952899398494,-75.1641399931083
5,19132,2339,1,Private,9/20/2012,2339 N GARNET ST,39.98984051796801,-75.16407100463825
5,19132,2341,1,City,9/20/2012,2341 N GARNET ST,39.989880144449344,-75.1640623549129
5,19132,2356,1,City,9/20/2012,2356 N GARNET ST,39.99021851677401,-75.16427083472381
5,19132,2358,1,City,9/20/2012,2358 N GARNET ST,39.990236272062084,-75.16426658825714
5,19132,2406,1,Private,9/7/2012,2406 N GARNET ST,39.990725469510465,-75.16416048553877
5,19132,2411,1,Private,9/7/2012,2411 N GARNET ST,39.99075999794468,-75.16386461016909
5,19132,2431,1,City,9/7/2012,2431 N GARNET ST,39.99114536715438,-75.16378209548441
5,19132,2432,1,Private,9/7/2012,2432 N GARNET ST,39.99124065397111,-75.16404982123369
5,19132,2434,1,Private,9/7/2012,2434 N GARNET ST,39.99128028044896,-75.16404117131772
5,19132,2436,1,Private,9/7/2012,2436 N GARNET ST,39.99131716297984,-75.16403262588342
5,19132,2437,1,Private,9/7/2012,2437 N GARNET ST,39.991260130606676,-75.1637563020283
5,19132,2438,1,RDA,9/7/2012,2438 N GARNET ST,39.99135541748317,-75.16402402819377
5,19132,2439,1,Private,9/7/2012,2439 N GARNET ST,39.991298385089415,-75.16374770419026
8,19132,2710,1,Private,9/13/2012,2710 N GARNET ST,39.99544880612883,-75.16311115467387
8,19132,2717,1,RDA,9/13/2012,2717 N GARNET ST,39.99553675836636,-75.16280965189993
5,19132,2300,1,RDA,1/9/2013,2300 N GRATZ ST,39.98896825003723,-75.16338658189187
5,19132,2309,1,Private,1/9/2013,2309 N GRATZ ST,39.98908642662055,-75.16308574208621
5,19132,2368,1,City,1/9/2013,2368 N GRATZ ST,39.990259458213245,-75.16310175328347
5,19132,2400,1,RDA,9/6/2012,2400 N GRATZ ST,39.99045508750651,-75.16306930805196
5,19132,2406,1,City,9/6/2012,2406 N GRATZ ST,39.99057808263777,-75.16304320006186
5,19132,2414,1,Private,9/7/2012,2414 N GRATZ ST,39.990736588245255,-75.16300859832593
5,19132,2452,1,Private,9/7/2012,2452 N GRATZ ST,39.99149215326262,-75.16284056592721
5,19132,2454,1,Private,9/7/2012,2454 N GRATZ ST,39.99153040767646,-75.16283196754407
5,19132,2469,1,Private,9/7/2012,2469 N GRATZ ST,39.99171524651068,-75.1625035819432
8,19132,2718,1,City,2/20/2013,2718 N HEMBERGER ST,39.99630374660489,-75.16863819551573
8,19132,2767,1,Private,2/20/2013,2767 N HEMBERGER ST,39.99721116699893,-75.16813949928553
8,19132,3131,1,Private,9/13/2012,3131 N HEMBERGER ST,40.00255984514048,-75.1669915649686
8,19132,2711,1,Private,9/10/2012,2711 N HICKS ST,39.9945776529501,-75.15657437064914
8,19132,2735,1,Private,9/10/2012,2735 N HICKS ST,39.995028468371395,-75.15647145678449
8,19132,2737,1,City,9/10/2012,2737 N HICKS ST,39.995066722303456,-75.1564628543666
8,19132,2741,1,Private,9/10/2012,2741 N HICKS ST,39.99514323016545,-75.15644564950173
8,19132,2741,1,Private,3/7/2013,2741 N HICKS ST,39.99514323016545,-75.15644564950173
8,19132,2743,1,Private,9/10/2012,2743 N HICKS ST,39.99518285606493,-75.1564369946525
8,19132,2747,1,PHA,9/10/2012,2747 N HICKS ST,39.995270662112894,-75.15643364090111
8,19132,2749,1,Private,9/10/2012,2749 N HICKS ST,39.99530245923589,-75.15644313844497
8,19132,2936,1,Private,5/7/2013,2936 N HICKS ST,39.9981868771587,-75.15574913276673
8,19132,2951,1,Private,5/7/2013,2951 N HICKS ST,39.99837948398356,-75.15540075847326
8,19132,2953,1,Private,5/7/2013,2953 N HICKS ST,39.99841773783081,-75.15539215502788
8,19132,2956,1,Private,5/7/2013,2956 N HICKS ST,39.99855985239667,-75.155665250912
8,19132,2961,1,Private,5/7/2013,2961 N HICKS ST,39.998565265337405,-75.15535795085636
5,19132,2501,1,City,1/18/2013,2501 N HOLLYWOOD ST,39.99413040725997,-75.17966826240693
5,19132,2503,1,Private,1/18/2013,2503 N HOLLYWOOD ST,39.99416866292986,-75.17965967316727
5,19132,2505,1,City,1/18/2013,2505 N HOLLYWOOD ST,39.99420691859904,-75.17965108391792
5,19132,2539,1,City,1/18/2013,2539 N HOLLYWOOD ST,39.99486412476879,-75.17950480551812
5,19132,2541,1,Private,1/18/2013,2541 N HOLLYWOOD ST,39.99490238042546,-75.17949621609358
5,19132,2646,1,Private,9/11/2012,2646 N HOLLYWOOD ST,39.996531240187245,-75.17944883698428
5,19132,2648,1,PHA,9/11/2012,2648 N HOLLYWOOD ST,39.9965695357842,-75.17944203116431
8,19132,3022,1,Private,9/15/2012,3022 N LAMBERT ST,40.00051197094874,-75.16446803995791
8,19132,3022,1,Private,5/7/2013,3022 N LAMBERT ST,40.00051197094874,-75.16446803995791
8,19132,3024,1,Private,9/15/2012,3024 N LAMBERT ST,40.000550225472175,-75.16445944134952
8,19132,3024,1,Private,5/7/2013,3024 N LAMBERT ST,40.000550225472175,-75.16445944134952
8,19132,3026,1,Private,9/15/2012,3026 N LAMBERT ST,40.0005871482016,-75.16445267891964
8,19132,3026,1,Private,5/7/2013,3026 N LAMBERT ST,40.0005871482016,-75.16445267891964
8,19132,3028,1,Private,9/15/2012,3028 N LAMBERT ST,40.00060494366952,-75.16445021579631
8,19132,3028,1,Private,5/7/2013,3028 N LAMBERT ST,40.00060494366952,-75.16445021579631
5,19132,2401,1,Private,7/3/2012,2401 N MARSTON ST,39.99243750132935,-75.17716336432646
5,19132,2403,1,Private,7/3/2012,2403 N MARSTON ST,39.992474344852766,-75.17715304213382
5,19132,2405,1,Private,7/3/2012,2405 N MARSTON ST,39.9925111883752,-75.17714271992995
5,19132,2407,1,Private,7/3/2012,2407 N MARSTON ST,39.99254940387567,-75.17713234573266
5,19132,2501,1,City,5/7/2013,2501 N MARSTON ST,39.993754915898215,-75.17675996239038
5,19132,2503,1,Private,5/7/2013,2503 N MARSTON ST,39.99379587532007,-75.17674948380589
5,19132,2518,1,Private,5/7/2013,2518 N MARSTON ST,39.994165447702166,-75.17700327346229
5,19132,2552,1,Private,5/7/2013,2552 N MARSTON ST,39.99485961395305,-75.17685199821253
5,19132,2211,1,Private,1/17/2013,2211 N MOLE ST,39.9869658020987,-75.15892508214509
5,19132,2213,1,Private,1/17/2013,2213 N MOLE ST,39.98700409649066,-75.15891826571357
5,19132,2215,1,Private,1/17/2013,2215 N MOLE ST,39.98704239088217,-75.15891144927433
5,19132,2217,1,Private,1/17/2013,2217 N MOLE ST,39.987080645007424,-75.15890284924178
5,19132,2219,1,Private,1/17/2013,2219 N MOLE ST,39.98711889913199,-75.15889424919956
5,19132,2227,1,City,1/17/2013,2227 N MOLE ST,39.98726917168134,-75.15885995362831
5,19132,2229,1,City,1/17/2013,2229 N MOLE ST,39.98730742580248,-75.15885135353805
5,19132,2239,1,Private,1/15/2013,2239 N MOLE ST,39.98749603299026,-75.1588120248314
5,19132,2241,1,Private,1/15/2013,2241 N MOLE ST,39.98753428710752,-75.15880342468544
5,19132,2243,1,City,1/15/2013,2243 N MOLE ST,39.98757254122404,-75.15879482452979
5,19132,2245,1,City,1/15/2013,2245 N MOLE ST,39.98761079533988,-75.15878622436446
5,19132,2247,1,City,1/15/2013,2247 N MOLE ST,39.98764771775186,-75.15877946013909
5,19132,2249,1,Private,1/15/2013,2249 N MOLE ST,39.987684640163394,-75.15877269590636
5,19132,2251,1,PHA,1/15/2013,2251 N MOLE ST,39.98772289427745,-75.15876409571439
5,19132,2253,1,City,1/15/2013,2253 N MOLE ST,39.98776114839081,-75.15875549551271
5,19132,2255,1,City,1/15/2013,2255 N MOLE ST,39.98779803053256,-75.1587469476513
5,19132,2257,1,Private,1/15/2013,2257 N MOLE ST,39.98783491267365,-75.15873839978059
5,19132,2259,1,Private,1/15/2013,2259 N MOLE ST,39.98787316678494,-75.15872979955027
5,19132,2261,1,City,1/17/2013,2261 N MOLE ST,39.98789229384034,-75.15872549943147
5,19132,2424,1,RDA,1/11/2013,2424 N MOLE ST,39.99037153919014,-75.15833098006412
5,19132,2426,1,PHDC,1/11/2013,2426 N MOLE ST,39.99041390917943,-75.15832222220158
5,19132,2430,1,PHDC,1/11/2013,2430 N MOLE ST,39.99074124888499,-75.15822403890382
5,19132,2450,1,Private,1/11/2013,2450 N MOLE ST,39.990871749749836,-75.15816550152448
5,19132,2452,1,City,1/11/2013,2452 N MOLE ST,39.9909100038143,-75.15815690058703
5,19132,2454,1,Private,1/11/2013,2454 N MOLE ST,39.99094692618512,-75.15815013569106
5,19132,2456,1,Private,1/11/2013,2456 N MOLE ST,39.99072212185024,-75.15822833934416
5,19132,2458,1,Private,1/11/2013,2458 N MOLE ST,39.990478150147275,-75.15830905920686
5,19132,2303,1,Private,7/3/2012,2303 N MYRTLEWOOD ST,39.991247275418154,-75.18079317967998
5,19132,2305,1,Private,7/3/2012,2305 N MYRTLEWOOD ST,39.9912841991211,-75.18078642705485
5,19132,2308,1,Private,7/3/2012,2308 N MYRTLEWOOD ST,39.9913942186994,-75.18103933658035
5,19132,2310,1,Private,7/3/2012,2310 N MYRTLEWOOD ST,39.9914311024946,-75.1810308003615
5,19132,2312,1,City,7/3/2012,2312 N MYRTLEWOOD ST,39.99147073025081,-75.18102216032766
5,19132,2314,1,City,7/3/2012,2314 N MYRTLEWOOD ST,39.99151035800632,-75.18101352028373
5,19132,2315,1,Private,7/3/2012,2315 N MYRTLEWOOD ST,39.991475517827055,-75.18074526942186
5,19132,2401,1,Private,3/19/2013,2401 N MYRTLEWOOD ST,39.99270409706597,-75.1804827695839
5,19132,2427,1,Private,1/10/2013,2427 N MYRTLEWOOD ST,39.99325751300666,-75.18036185336719
5,19132,2427,1,Private,3/19/2013,2427 N MYRTLEWOOD ST,39.99325751300666,-75.18036185336719
5,19132,2509,1,City,1/17/2013,2509 N MYRTLEWOOD ST,39.99435845718964,-75.18010238482321
5,19132,2520,1,Private,1/17/2013,2520 N MYRTLEWOOD ST,39.99461915651053,-75.18033889084874
5,19132,2524,1,PHA,1/17/2013,2524 N MYRTLEWOOD ST,39.994698411909326,-75.18032160915259
5,19132,2510,1,Private,2/8/2013,2510 N NAPA ST,39.9947482461337,-75.18310123622962
5,19132,2510,1,Private,5/13/2013,2510 N NAPA ST,39.9947482461337,-75.18310123622962
5,19132,2511,1,PHA,5/13/2013,2511 N NAPA ST,39.99470901563267,-75.18282064051533
5,19132,2514,1,Private,5/13/2013,2514 N NAPA ST,39.99482475798466,-75.18308406145138
5,19132,2517,1,Private,2/8/2013,2517 N NAPA ST,39.994823783345254,-75.18279487787423
5,19132,2517,1,Private,5/13/2013,2517 N NAPA ST,39.994823783345254,-75.18279487787423
5,19132,2519,1,PHDC,5/13/2013,2519 N NAPA ST,39.99486203924805,-75.18278629030786
5,19132,2520,1,Private,5/13/2013,2520 N NAPA ST,39.994939525755896,-75.18305829921148
5,19132,2523,1,PHA,5/13/2013,2523 N NAPA ST,39.994938551051604,-75.18276911514607
5,19132,2524,1,Private,5/13/2013,2524 N NAPA ST,39.99501603759989,-75.18304112433653
5,19132,2531,1,Private,5/13/2013,2531 N NAPA ST,39.99509161454585,-75.1827365485165
5,19132,2532,1,Private,5/13/2013,2532 N NAPA ST,39.99516768929801,-75.1830068263361
5,19132,2533,1,Private,5/13/2013,2533 N NAPA ST,39.99512987044392,-75.1827279608834
5,19132,2534,1,Private,5/13/2013,2534 N NAPA ST,39.99520457323464,-75.18299829071141
5,19132,2536,1,RDA,2/8/2013,2536 N NAPA ST,39.99524282915215,-75.18298970321148
5,19132,2536,1,RDA,5/13/2013,2536 N NAPA ST,39.99524282915215,-75.18298970321148
5,19132,2537,1,Private,2/8/2013,2537 N NAPA ST,39.995206382238045,-75.18271078558818
5,19132,2537,1,Private,5/13/2013,2537 N NAPA ST,39.995206382238045,-75.18271078558818
5,19132,2538,1,PHDC,2/8/2013,2538 N NAPA ST,39.99528108506895,-75.18298111570184
5,19132,2538,1,PHDC,5/13/2013,2538 N NAPA ST,39.99528108506895,-75.18298111570184
5,19132,2539,1,Private,2/8/2013,2539 N NAPA ST,39.995244678030076,-75.18270398174013
5,19132,2539,1,Private,5/13/2013,2539 N NAPA ST,39.995244678030076,-75.18270398174013
5,19132,2540,1,Private,2/8/2013,2540 N NAPA ST,39.995319380876936,-75.1829743119987
5,19132,2540,1,Private,5/13/2013,2540 N NAPA ST,39.995319380876936,-75.1829743119987
5,19132,2541,1,Private,2/8/2013,2541 N NAPA ST,39.99528293392552,-75.18269539406934
5,19132,2541,1,Private,5/13/2013,2541 N NAPA ST,39.99528293392552,-75.18269539406934
5,19132,2545,1,Private,2/8/2013,2545 N NAPA ST,39.99535807373291,-75.18267827057113
5,19132,2545,1,Private,5/13/2013,2545 N NAPA ST,39.99535807373291,-75.18267827057113
5,19132,2547,1,Private,2/8/2013,2547 N NAPA ST,39.99539495764486,-75.18266973474411
5,19132,2547,1,Private,5/13/2013,2547 N NAPA ST,39.99539495764486,-75.18266973474411
5,19132,2550,1,Private,5/13/2013,2550 N NAPA ST,39.99550932835876,-75.1829332099506
5,19132,2551,1,Private,5/13/2013,2551 N NAPA ST,39.99547146942951,-75.18265255931627
5,19132,2558,1,Private,5/13/2013,2558 N NAPA ST,39.99565823605898,-75.18289901519648
5,19132,2562,1,City,5/13/2013,2562 N NAPA ST,39.99573474787723,-75.18288183996036
5,19132,2566,1,Private,5/13/2013,2566 N NAPA ST,39.99580855562327,-75.1828665522524
5,19132,2568,1,Private,5/13/2013,2568 N NAPA ST,39.99584681153009,-75.18285796460188
5,19132,2411,1,Private,9/20/2012,2411 N NEWKIRK ST,39.99262199405287,-75.17828822682816
5,19132,2416,1,Private,9/20/2012,2416 N NEWKIRK ST,39.99277337832232,-75.17854849740264
5,19132,2418,1,Private,9/20/2012,2418 N NEWKIRK ST,39.9928116339102,-75.17853990770392
5,19132,2420,1,Private,9/19/2012,2420 N NEWKIRK ST,39.99284988949742,-75.1785313179955
5,19132,2422,1,Private,9/20/2012,2422 N NEWKIRK ST,39.992888185044926,-75.17852451202714
5,19132,2424,1,City,9/20/2012,2424 N NEWKIRK ST,39.992926480591976,-75.17851770605108
5,19132,2428,1,City,9/20/2012,2428 N NEWKIRK ST,39.993000247802804,-75.17850063048047
5,19132,2445,1,Private,9/20/2012,2445 N NEWKIRK ST,39.993266970608104,-75.17814775759526
5,19132,2447,1,Private,9/20/2012,2447 N NEWKIRK ST,39.993305226165376,-75.17813916760839
5,19132,2449,1,Private,9/20/2012,2449 N NEWKIRK ST,39.99334348172195,-75.17813057761188
5,19132,2451,1,Private,9/20/2012,2451 N NEWKIRK ST,39.99338173727783,-75.17812198760568
5,19132,2453,1,PHA,9/20/2012,2453 N NEWKIRK ST,39.993419992833005,-75.17811339758978
5,19132,2455,1,Private,9/20/2012,2455 N NEWKIRK ST,39.9934582483875,-75.17810480756424
5,19132,2457,1,Private,9/20/2012,2457 N NEWKIRK ST,39.993496503941316,-75.178096217529
5,19132,2459,1,Private,9/20/2012,2459 N NEWKIRK ST,39.99353475949442,-75.17808762748412
5,19132,2461,1,City,9/20/2012,2461 N NEWKIRK ST,39.99357164306742,-75.17807908939344
5,19132,2463,1,Private,9/20/2012,2463 N NEWKIRK ST,39.99360719462835,-75.17807238702594
5,19132,2465,1,Private,9/20/2012,2465 N NEWKIRK ST,39.99364137420941,-75.17806573661566
5,19132,2467,1,Private,9/20/2012,2467 N NEWKIRK ST,39.993675513821834,-75.1780573024286
5,19132,2469,1,Private,9/20/2012,2469 N NEWKIRK ST,39.993711025413,-75.17804881626839
5,19132,2509,1,Private,1/3/2013,2509 N NEWKIRK ST,39.99406670086056,-75.17798892710307
5,19132,2511,1,Private,1/3/2013,2511 N NEWKIRK ST,39.99410495640489,-75.17798033692563
5,19132,2521,1,Private,1/3/2013,2521 N NEWKIRK ST,39.9942976060954,-75.17793733392593
5,19132,2523,1,Private,1/3/2013,2523 N NEWKIRK ST,39.99433586163552,-75.17792874369025
5,19132,2544,1,Private,1/3/2013,2544 N NEWKIRK ST,39.99479042730058,-75.17811505134608
5,19132,2546,1,Private,1/3/2013,2546 N NEWKIRK ST,39.99482872282079,-75.17810824494859
5,19132,2548,1,Private,1/3/2013,2548 N NEWKIRK ST,39.994867018340564,-75.1781014385434
5,19132,2713,1,Private,9/17/2012,2713 N NEWKIRK ST,39.997299531788634,-75.17727372616004
5,19132,2716,1,Private,9/17/2012,2716 N NEWKIRK ST,39.99741811076609,-75.17754061147076
5,19132,2717,1,Private,9/17/2012,2717 N NEWKIRK ST,39.997381530676215,-75.1772563362383
5,19132,2718,1,Private,9/17/2012,2718 N NEWKIRK ST,39.99745911023029,-75.17753191666104
5,19132,2719,1,Private,9/17/2012,2719 N NEWKIRK ST,39.997422530118925,-75.17724764126169
5,19132,2721,1,Private,9/17/2012,2721 N NEWKIRK ST,39.99746352956092,-75.17723894627457
5,19132,2723,1,Private,9/17/2012,2723 N NEWKIRK ST,39.997504529002185,-75.17723025127697
4,19132,2753,1,Private,9/17/2012,2753 N NEWKIRK ST,39.998115324632515,-75.17709641324234
5,19132,2400,1,Private,9/13/2012,2400 N OPAL ST,39.99065952787879,-75.16464678915156
5,19132,2401,1,Private,9/13/2012,2401 N OPAL ST,39.9906229560397,-75.16436433283224
5,19132,2402,1,Private,9/13/2012,2402 N OPAL ST,39.99070189834932,-75.16463803519143
5,19132,2403,1,City,9/13/2012,2403 N OPAL ST,39.99066528630768,-75.16435379501765
5,19132,2404,1,City,9/13/2012,2404 N OPAL ST,39.99074289684569,-75.16462933345377
5,19132,2405,1,City,9/13/2012,2405 N OPAL ST,39.99070495299046,-75.16434692903627
5,19132,2406,1,Private,9/13/2012,2406 N OPAL ST,39.99078389534131,-75.16462063170563
5,19132,2407,1,Private,9/13/2012,2407 N OPAL ST,39.99074324769947,-75.16434011528612
5,19132,2408,1,Private,9/13/2012,2408 N OPAL ST,39.99082489383625,-75.16461192994697
5,19132,2409,1,Private,9/13/2012,2409 N OPAL ST,39.99078150222656,-75.16433151784227
5,19132,2410,1,Private,9/13/2012,2410 N OPAL ST,39.99086589233046,-75.16460322817781
5,19132,2410,1,Private,1/14/2013,2410 N OPAL ST,39.99086589233046,-75.16460322817781
5,19132,2411,1,Private,9/13/2012,2411 N OPAL ST,39.99081975675298,-75.16432292038871
5,19132,2412,1,Private,9/13/2012,2412 N OPAL ST,39.99090551885053,-75.16459457863238
5,19132,2416,1,Private,9/13/2012,2416 N OPAL ST,39.990983399915145,-75.1645773317459
5,19132,2418,1,Private,9/13/2012,2418 N OPAL ST,39.9910243984065,-75.16456862993553
5,19132,2427,1,Private,9/7/2012,2427 N OPAL ST,39.99112990885908,-75.16425398368797
5,19132,2430,1,Private,9/13/2012,2430 N OPAL ST,39.991259413552704,-75.16451683674154
5,19132,2432,1,Private,9/13/2012,2432 N OPAL ST,39.99130041203909,-75.16450813485932
5,19132,2433,1,Private,9/13/2012,2433 N OPAL ST,39.99124612475681,-75.16423170618945
5,19132,2435,1,Private,9/13/2012,2435 N OPAL ST,39.991284379275136,-75.16422310862089
5,19132,2437,1,Private,9/13/2012,2437 N OPAL ST,39.99132263379276,-75.16421451104264
5,19132,2438,1,Private,9/13/2012,2438 N OPAL ST,39.99142066354728,-75.16448213362345
5,19132,2440,1,Private,9/13/2012,2440 N OPAL ST,39.99146029005749,-75.16447348393673
5,19132,2501,1,Private,9/6/2012,2501 N OPAL ST,39.99212049061042,-75.16403416864863
5,19132,2503,1,Private,9/6/2012,2503 N OPAL ST,39.99215874511282,-75.16402557085814
5,19132,2537,1,Private,9/6/2012,2537 N OPAL ST,39.99283215395684,-75.16386781624806
5,19132,2539,1,Private,9/16/2012,2539 N OPAL ST,39.99287428323145,-75.16384835907785
5,19132,2539,1,Private,4/22/2013,2539 N OPAL ST,39.99287428323145,-75.16384835907785
